source,target,label,type,year,frequency,east_west,capacity,distance,edge_type
1946424,1946421,73,strassenbahn,1946,15,unkown,195,1.5250996796278615,strassenbahn
19464,1946344,60,strassenbahn,1946,5,unkown,195,0.6671500117807356,strassenbahn
19464,1946344,64,strassenbahn,1946,10,unkown,195,0.6671500117807356,strassenbahn
19464,1946344,65,strassenbahn,1946,10,unkown,195,0.6671500117807356,strassenbahn
19464,1946344,72,strassenbahn,1946,7,unkown,195,0.6671500117807356,strassenbahn
19464,1946344,73,strassenbahn,1946,15,unkown,195,0.6671500117807356,strassenbahn
19464,1946303,64,strassenbahn,1946,10,unkown,195,2.3042167682946113,strassenbahn
19464,1946405,65,strassenbahn,1946,10,unkown,195,2.2001198701469202,strassenbahn
1946344,1946434,60,strassenbahn,1946,5,unkown,195,0.16384339317151012,strassenbahn
1946344,1946434,64,strassenbahn,1946,10,unkown,195,0.16384339317151012,strassenbahn
1946344,1946434,65,strassenbahn,1946,10,unkown,195,0.16384339317151012,strassenbahn
1946344,1946434,72,strassenbahn,1946,7,unkown,195,0.16384339317151012,strassenbahn
1946344,1946434,73,strassenbahn,1946,15,unkown,195,0.16384339317151012,strassenbahn
1946344,1946469,82,strassenbahn,1946,15,unkown,195,0.6187701284997229,strassenbahn
1946119,1946519,62,strassenbahn,1946,15,unkown,195,0.8743093177078319,strassenbahn
1946519,1946541,62,strassenbahn,1946,15,unkown,195,0.9446795742497225,strassenbahn
1946541,1946540,62,strassenbahn,1946,15,unkown,195,0.4757808528220929,strassenbahn
1946540,1946269,62,strassenbahn,1946,15,unkown,195,0.7771009111504665,strassenbahn
1946269,194658,62,strassenbahn,1946,15,unkown,195,0.28923864945631367,strassenbahn
1946269,194658,75,strassenbahn,1946,15,unkown,195,0.28923864945631367,strassenbahn
1946269,1946342,75,strassenbahn,1946,15,unkown,195,1.7755278771528238,strassenbahn
1946269,1946259,77,strassenbahn,1946,10,unkown,195,1.6955376691193094,strassenbahn
194658,1946537,62,strassenbahn,1946,15,unkown,195,0.250891597444523,strassenbahn
194658,1946609,75,strassenbahn,1946,15,unkown,195,0.2940245293257302,strassenbahn
1946537,1946608,62,strassenbahn,1946,15,unkown,195,0.11444622874852914,strassenbahn
1946238,1946607,62,strassenbahn,1946,15,unkown,195,1.337227015616414,strassenbahn
1946235,1946304,64,strassenbahn,1946,10,unkown,195,1.10743681334529,strassenbahn
1946304,194669,64,strassenbahn,1946,10,unkown,195,0.3387644283589178,strassenbahn
1946304,194668,69,strassenbahn,1946,7,unkown,195,0.3329362843970158,strassenbahn
194669,1946303,64,strassenbahn,1946,10,unkown,195,0.5929824346449547,strassenbahn
1946303,194668,69,strassenbahn,1946,7,unkown,195,0.5988490285925776,strassenbahn
1946316,1946144,65,strassenbahn,1946,10,unkown,195,0.046437103000876986,strassenbahn
1946144,1946152,65,strassenbahn,1946,10,unkown,195,1.0025530432677483,strassenbahn
1946616,1946380,68,strassenbahn,1946,7,unkown,195,0.48691403541714723,strassenbahn
1946380,1946443,68,strassenbahn,1946,7,unkown,195,2.22500148672792,strassenbahn
1946443,194644,68,strassenbahn,1946,7,unkown,195,0.7071713341193177,strassenbahn
194644,194646,68,strassenbahn,1946,7,unkown,195,0.5989545575395769,strassenbahn
1946230,1946503,69,strassenbahn,1946,7,unkown,195,0.7579937906592957,strassenbahn
1946503,194670,69,strassenbahn,1946,7,unkown,195,0.80728199142188,strassenbahn
194670,19469,69,strassenbahn,1946,7,unkown,195,1.4245982239381894,strassenbahn
19469,1946270,69,strassenbahn,1946,7,unkown,195,3.4259920359723286,strassenbahn
1946270,1946563,69,strassenbahn,1946,7,unkown,195,1.5814869971922694,strassenbahn
1946563,1946271,69,strassenbahn,1946,7,unkown,195,1.7194470910670872,strassenbahn
1946271,1946375,69,strassenbahn,1946,7,unkown,195,1.8415793215809197,strassenbahn
1946305,1946203,72,strassenbahn,1946,7,unkown,195,0.3608978223026482,strassenbahn
1946203,1946420,72,strassenbahn,1946,7,unkown,195,1.3986645338917636,strassenbahn
1946420,194679,72,strassenbahn,1946,7,unkown,195,0.6065030549661411,strassenbahn
1946420,194679,73,strassenbahn,1946,15,unkown,195,0.6065030549661411,strassenbahn
1946420,1946423,73,strassenbahn,1946,15,unkown,195,1.4035201707416036,strassenbahn
194679,1946421,72,strassenbahn,1946,7,unkown,195,0.6065030549661411,strassenbahn
194679,1946421,73,strassenbahn,1946,15,unkown,195,0.6065030549661411,strassenbahn
1946222,1946422,73,strassenbahn,1946,15,unkown,195,2.379229439299473,strassenbahn
1946422,1946423,73,strassenbahn,1946,15,unkown,195,0.022518850371388184,strassenbahn
1946322,1946231,74,strassenbahn,1946,5,unkown,195,0.05247098248093891,strassenbahn
1946231,1946528,74,strassenbahn,1946,5,unkown,195,0.8974098810315851,strassenbahn
1946231,1946528,77,strassenbahn,1946,10,unkown,195,0.8974098810315851,strassenbahn
1946231,1946246,77,strassenbahn,1946,10,unkown,195,0.08114684057734456,strassenbahn
1946528,1946165,74,strassenbahn,1946,5,unkown,195,1.0456477841444765,strassenbahn
1946528,1946165,77,strassenbahn,1946,10,unkown,195,1.0456477841444765,strassenbahn
1946165,1946250,74,strassenbahn,1946,5,unkown,195,1.8312369342382928,strassenbahn
1946165,1946164,77,strassenbahn,1946,10,unkown,195,0.7755215226814334,strassenbahn
1946250,1946215,74,strassenbahn,1946,5,unkown,195,0.4660719169892058,strassenbahn
1946215,1946410,74,strassenbahn,1946,5,unkown,195,1.2551292923076347,strassenbahn
1946410,1946418,74,strassenbahn,1946,5,unkown,195,0.44244973972575574,strassenbahn
1946418,1946417,74,strassenbahn,1946,5,unkown,195,0.610266804393049,strassenbahn
1946312,1946139,74,strassenbahn,1946,5,unkown,195,0.5614776630196687,strassenbahn
1946139,1946521,74,strassenbahn,1946,5,unkown,195,0.48220310159841867,strassenbahn
1946139,1946521,87,strassenbahn,1946,10,unkown,195,0.48220310159841867,strassenbahn
1946521,1946348,87,strassenbahn,1946,10,unkown,195,0.4682446215841583,strassenbahn
1946209,1946368,75,strassenbahn,1946,5,unkown,195,1.5061885003620454,strassenbahn
1946368,1946535,75,strassenbahn,1946,5,unkown,195,1.2549550491058197,strassenbahn
1946535,1946364,75,strassenbahn,1946,5,unkown,195,0.8276066617620763,strassenbahn
1946381,1946515,75,strassenbahn,1946,5,unkown,195,0.21687135199101157,strassenbahn
1946278,1946408,75,strassenbahn,1946,5,unkown,195,1.7872926369649274,strassenbahn
1946408,194612,75,strassenbahn,1946,5,unkown,195,0.29472813357397004,strassenbahn
1946162,194663,75,strassenbahn,1946,15,unkown,195,3.7506334814602846,strassenbahn
194663,1946438,75,strassenbahn,1946,15,unkown,195,0.9412871416452314,strassenbahn
1946438,1946265,75,strassenbahn,1946,15,unkown,195,0.6612848166177,strassenbahn
1946265,1946342,75,strassenbahn,1946,15,unkown,195,0.4067454350577643,strassenbahn
1946211,1946198,75,strassenbahn,1946,15,unkown,195,0.8736127045163221,strassenbahn
1946258,1946287,76,strassenbahn,1946,15,unkown,195,1.8519830311094456,strassenbahn
1946287,1946288,76,strassenbahn,1946,15,unkown,195,0.011229081942523138,strassenbahn
1946288,194662,76,strassenbahn,1946,15,unkown,195,1.2365815388594377,strassenbahn
194662,1946241,76,strassenbahn,1946,15,unkown,195,0.44451452093595395,strassenbahn
1946241,1946208,76,strassenbahn,1946,15,unkown,195,1.7533246638447015,strassenbahn
1946208,1946455,76,strassenbahn,1946,15,unkown,195,1.3332971331760932,strassenbahn
1946323,1946454,77,strassenbahn,1946,10,unkown,195,1.4320617426044286,strassenbahn
1946454,1946324,77,strassenbahn,1946,10,unkown,195,1.3686253099854833,strassenbahn
1946324,1946246,77,strassenbahn,1946,10,unkown,195,1.515571379385785,strassenbahn
1946164,1946263,77,strassenbahn,1946,10,unkown,195,1.7166395594711943,strassenbahn
1946263,1946264,77,strassenbahn,1946,10,unkown,195,0.957813303205583,strassenbahn
1946264,1946259,77,strassenbahn,1946,10,unkown,195,0.8756043509418068,strassenbahn
1946469,1946255,82,strassenbahn,1946,15,unkown,195,0.011699822023348842,strassenbahn
1946255,194614,82,strassenbahn,1946,15,unkown,195,1.2051838373980934,strassenbahn
194614,1946354,82,strassenbahn,1946,15,unkown,195,0.18377721532404087,strassenbahn
1946354,1946533,82,strassenbahn,1946,15,unkown,195,1.0304651477245876,strassenbahn
1946533,1946339,82,strassenbahn,1946,15,unkown,195,1.3474856247568145,strassenbahn
194661,1946523,86,strassenbahn,1946,20,unkown,195,1.6128056346217903,strassenbahn
1946523,1946575,86,strassenbahn,1946,20,unkown,195,3.622273021841949,strassenbahn
1946575,1946479,86,strassenbahn,1946,20,unkown,195,1.560376284604772,strassenbahn
1946348,1946359,87,strassenbahn,1946,10,unkown,195,0.39112979815938587,strassenbahn
1946359,1946300,87,strassenbahn,1946,10,unkown,195,1.1998740373874357,strassenbahn
1946300,1946474,87,strassenbahn,1946,10,unkown,195,0.8432732164891521,strassenbahn
194615,1946298,87,strassenbahn,1946,10,unkown,195,1.7949267362135533,strassenbahn
1946298,194656,87,strassenbahn,1946,10,unkown,195,1.6567815378536261,strassenbahn
1946298,194656,95,strassenbahn,1946,7,unkown,195,1.6567815378536261,strassenbahn
1946298,194681,95,strassenbahn,1946,7,unkown,195,3.489085945667257,strassenbahn
194656,1946376,87,strassenbahn,1946,10,unkown,195,1.3669162896400002,strassenbahn
194656,194633,95,strassenbahn,1946,7,unkown,195,0.9153032140397769,strassenbahn
1946376,1946602,87,strassenbahn,1946,10,unkown,195,0.9045472923432581,strassenbahn
1946376,1946602,95,strassenbahn,1946,7,unkown,195,0.9045472923432581,strassenbahn
1946376,194681,95,strassenbahn,1946,7,unkown,195,0.8220538972668058,strassenbahn
1946602,1946388,87,strassenbahn,1946,10,unkown,195,0.9550161933031972,strassenbahn
1946602,1946388,95,strassenbahn,1946,7,unkown,195,0.9550161933031972,strassenbahn
1946388,1946594,87,strassenbahn,1946,10,unkown,195,0.6172173851885072,strassenbahn
1946388,1946594,95,strassenbahn,1946,7,unkown,195,0.6172173851885072,strassenbahn
1946594,194616,87,strassenbahn,1946,10,unkown,195,1.0520751859003417,strassenbahn
1946594,194616,95,strassenbahn,1946,7,unkown,195,1.0520751859003417,strassenbahn
194616,1946326,87,strassenbahn,1946,10,unkown,195,1.1491350663945412,strassenbahn
194616,1946326,95,strassenbahn,1946,7,unkown,195,1.1491350663945412,strassenbahn
1946326,1946293,87,strassenbahn,1946,10,unkown,195,1.4176528682438614,strassenbahn
1946326,1946131,95,strassenbahn,1946,7,unkown,195,0.26790917387182805,strassenbahn
1946293,1946353,87,strassenbahn,1946,10,unkown,195,4.735024279031907,strassenbahn
1946353,194659,87,strassenbahn,1946,10,unkown,195,2.5781984148389037,strassenbahn
194659,1946174,87,strassenbahn,1946,10,unkown,195,2.5781984148389037,strassenbahn
1946174,1946431,87,strassenbahn,1946,10,unkown,195,1.7416158899375902,strassenbahn
1946560,1946111,91,strassenbahn,1946,15,unkown,195,0.5480177964743399,strassenbahn
1946111,1946299,91,strassenbahn,1946,15,unkown,195,1.8438239057630827,strassenbahn
1946299,194628,91,strassenbahn,1946,15,unkown,195,1.9355866768338381,strassenbahn
194628,1946529,91,strassenbahn,1946,15,unkown,195,1.094211518827988,strassenbahn
1946529,1946260,91,strassenbahn,1946,15,unkown,195,0.7250389775816687,strassenbahn
1946224,1946507,95,strassenbahn,1946,7,unkown,195,0.38633465906591247,strassenbahn
1946507,1946508,95,strassenbahn,1946,7,unkown,195,0.8292970224916771,strassenbahn
1946508,1946509,95,strassenbahn,1946,7,unkown,195,1.3770592782913285,strassenbahn
1946509,194633,95,strassenbahn,1946,7,unkown,195,2.248237057812833,strassenbahn
1946131,1946595,95,strassenbahn,1946,7,unkown,195,0.7502449396995335,strassenbahn
1946595,1946295,95,strassenbahn,1946,7,unkown,195,0.8682866461260415,strassenbahn
1946328,1946525,96,strassenbahn,1946,15,unkown,195,0.9926127382402897,strassenbahn
1946525,1946416,96,strassenbahn,1946,15,unkown,195,1.5438973191662848,strassenbahn
1946416,1946551,96,strassenbahn,1946,15,unkown,195,1.7697649415478085,strassenbahn
1946551,1946497,96,strassenbahn,1946,15,unkown,195,3.1039388275522417,strassenbahn
1946497,1946285,96,strassenbahn,1946,15,unkown,195,1.8259300452140117,strassenbahn
1946285,1946307,96,strassenbahn,1946,15,unkown,195,1.6049194512498113,strassenbahn
1946307,194621,96,strassenbahn,1946,15,unkown,195,1.5480314972820335,strassenbahn
194621,194674,96,strassenbahn,1946,15,unkown,195,0.05835139295979263,strassenbahn
194674,194620,96,strassenbahn,1946,15,unkown,195,1.3416223346904834,strassenbahn
194620,1946166,99,strassenbahn,1946,5,unkown,195,0.5644877561360017,strassenbahn
194620,1946335,99,strassenbahn,1946,5,unkown,195,0.6285181527432502,strassenbahn
194626,1946160,99,strassenbahn,1946,5,unkown,195,0.8956903373552342,strassenbahn
1946160,194682,99,strassenbahn,1946,5,unkown,195,2.4642921203543993,strassenbahn
194682,194643,99,strassenbahn,1946,5,unkown,195,0.539238111433596,strassenbahn
194643,1946166,99,strassenbahn,1946,5,unkown,195,1.1279977217166182,strassenbahn
1946335,1946123,99,strassenbahn,1946,5,unkown,195,1.6030883623305345,strassenbahn
1946123,1946318,99,strassenbahn,1946,5,unkown,195,2.9107722215220924,strassenbahn
1946318,194629,99,strassenbahn,1946,5,unkown,195,3.133291235823086,strassenbahn
194629,194672,99,strassenbahn,1946,5,unkown,195,0.7471600544760361,strassenbahn
1946179,1946487,KBS 100,s-bahn,1946,10,unkown,1100,1.6424067972325842,s-bahn
1946179,1946587,KBS 100,s-bahn,1946,10,unkown,1100,1.7186219043564812,s-bahn
1946179,194694,KBS 103,s-bahn,1946,30,unkown,1100,0.8554345044225564,s-bahn
1946179,194694,KBS 104,s-bahn,1946,30,unkown,1100,0.8554345044225564,s-bahn
1946179,194694,KBS 105,s-bahn,1946,30,unkown,1100,0.8554345044225564,s-bahn
1946179,1946243,KBS 103,s-bahn,1946,30,unkown,1100,0.771716539733142,s-bahn
1946179,1946243,KBS 104,s-bahn,1946,30,unkown,1100,0.771716539733142,s-bahn
1946179,1946243,KBS 105,s-bahn,1946,30,unkown,1100,0.771716539733142,s-bahn
1946487,1946419,KBS 100,s-bahn,1946,10,unkown,1100,0.9800994129362175,s-bahn
1946419,1946190,KBS 100,s-bahn,1946,10,unkown,1100,1.062122604350337,s-bahn
1946190,1946154,KBS 100,s-bahn,1946,10,unkown,1100,3.7108665060604316,s-bahn
1946154,1946389,KBS 100,s-bahn,1946,10,unkown,1100,1.2921067074673405,s-bahn
1946389,1946561,KBS 100,s-bahn,1946,10,unkown,1100,1.1403476068800362,s-bahn
1946389,1946561,KBS 100c,s-bahn,1946,30,unkown,1100,1.1403476068800362,s-bahn
1946389,1946585,KBS 100c,s-bahn,1946,30,unkown,1100,1.2693088847029423,s-bahn
1946389,1946585,KBS 101,s-bahn,1946,15,unkown,1100,1.2693088847029423,s-bahn
1946389,1946361,KBS 101,s-bahn,1946,15,unkown,1100,1.1347975136006843,s-bahn
1946561,1946506,KBS 100,s-bahn,1946,10,unkown,1100,2.348274064089678,s-bahn
1946561,194634,KBS 100c,s-bahn,1946,30,unkown,1100,3.4825027513601943,s-bahn
1946506,1946365,KBS 100,s-bahn,1946,10,unkown,1100,1.047937351041033,s-bahn
1946365,1946226,KBS 100,s-bahn,1946,10,unkown,1100,0.7386598706641309,s-bahn
1946365,1946226,KBS 100a,s-bahn,1946,30,unkown,1100,0.7386598706641309,s-bahn
1946365,1946290,KBS 100a,s-bahn,1946,30,unkown,1100,1.7501051227449964,s-bahn
1946226,1946552,KBS 100,s-bahn,1946,10,unkown,1100,3.118080886846244,s-bahn
1946552,1946401,KBS 100,s-bahn,1946,10,unkown,1100,1.5192262464646376,s-bahn
1946401,1946483,KBS 100,s-bahn,1946,10,unkown,1100,0.9583037192894872,s-bahn
1946401,1946623,KBS 103,s-bahn,1946,30,unkown,1100,1.873720325300356,s-bahn
1946401,1946623,KBS 105a,s-bahn,1946,40,unkown,1100,1.873720325300356,s-bahn
1946401,1946425,KBS 103,s-bahn,1946,30,unkown,1100,1.808758136658657,s-bahn
1946401,1946425,KBS 105a,s-bahn,1946,40,unkown,1100,1.808758136658657,s-bahn
1946483,1946249,KBS 100,s-bahn,1946,10,unkown,1100,0.535681833829317,s-bahn
1946483,1946196,KBS 104a,s-bahn,1946,30,unkown,1100,1.8018365722612528,s-bahn
1946483,1946163,KBS 104a,s-bahn,1946,30,unkown,1100,1.2718974358643258,s-bahn
1946249,1946606,KBS 100,s-bahn,1946,10,unkown,1100,1.046522462822926,s-bahn
1946606,1946478,KBS 100,s-bahn,1946,10,unkown,1100,1.1120106920286776,s-bahn
1946478,1946237,KBS 100,s-bahn,1946,10,unkown,1100,1.2761050250968669,s-bahn
1946237,1946210,KBS 100,s-bahn,1946,10,unkown,1100,1.074422867485982,s-bahn
1946210,1946599,KBS 100,s-bahn,1946,10,unkown,1100,0.7175044331370372,s-bahn
1946599,1946618,KBS 100,s-bahn,1946,10,unkown,1100,0.7452836992270403,s-bahn
1946599,1946141,KBS 100c,s-bahn,1946,30,unkown,1100,0.965007020227281,s-bahn
1946599,1946117,KBS 100c,s-bahn,1946,30,unkown,1100,1.3756638095622808,s-bahn
1946599,1946117,KBS 101,s-bahn,1946,15,unkown,1100,1.3756638095622808,s-bahn
1946599,1946197,KBS 101,s-bahn,1946,15,unkown,1100,2.017701503821717,s-bahn
1946618,1946598,KBS 100,s-bahn,1946,10,unkown,1100,1.146588101833599,s-bahn
1946598,1946262,KBS 100,s-bahn,1946,10,unkown,1100,1.6999544786090488,s-bahn
1946262,194655,KBS 100,s-bahn,1946,10,unkown,1100,2.062091773818333,s-bahn
1946262,1946597,KBS 100b,s-bahn,1946,30,unkown,1100,1.6632415685074462,s-bahn
194655,1946430,KBS 100,s-bahn,1946,10,unkown,1100,1.018083851080304,s-bahn
1946430,1946587,KBS 100,s-bahn,1946,10,unkown,1100,1.6602247366130698,s-bahn
1946290,194634,KBS 100a,s-bahn,1946,30,unkown,1100,1.5200683719191104,s-bahn
194634,1946485,KBS 100a,s-bahn,1946,30,unkown,1100,1.928055067548704,s-bahn
194634,1946485,KBS 100c,s-bahn,1946,30,unkown,1100,1.928055067548704,s-bahn
1946485,194654,KBS 100a,s-bahn,1946,30,unkown,1100,1.3418156319686951,s-bahn
1946485,194654,KBS 100c,s-bahn,1946,30,unkown,1100,1.3418156319686951,s-bahn
1946485,1946377,KBS 100d,s-bahn,1946,30,unkown,1100,1.9682768286091012,s-bahn
194654,19460,KBS 100a,s-bahn,1946,30,unkown,1100,1.7875558043216895,s-bahn
194654,19460,KBS 100c,s-bahn,1946,30,unkown,1100,1.7875558043216895,s-bahn
19460,1946201,KBS 100a,s-bahn,1946,30,unkown,1100,3.367994690607664,s-bahn
19460,1946201,KBS 100c,s-bahn,1946,30,unkown,1100,3.367994690607664,s-bahn
1946597,1946504,KBS 100b,s-bahn,1946,30,unkown,1100,0.9655901145504628,s-bahn
1946504,1946177,KBS 100b,s-bahn,1946,30,unkown,1100,1.3200978718807808,s-bahn
1946511,1946406,KBS 100c,s-bahn,1946,30,unkown,1100,2.7089784554699166,s-bahn
1946406,1946441,KBS 100c,s-bahn,1946,30,unkown,1100,0.9843679137632547,s-bahn
1946441,1946217,KBS 100c,s-bahn,1946,30,unkown,1100,1.181040959199208,s-bahn
1946217,1946141,KBS 100c,s-bahn,1946,30,unkown,1100,1.352144858449185,s-bahn
1946117,1946467,KBS 100c,s-bahn,1946,30,unkown,1100,1.0660250975586436,s-bahn
1946117,1946467,KBS 101,s-bahn,1946,15,unkown,1100,1.0660250975586436,s-bahn
1946467,1946631,KBS 100c,s-bahn,1946,30,unkown,1100,0.9373173465874168,s-bahn
1946467,1946631,KBS 101,s-bahn,1946,15,unkown,1100,0.9373173465874168,s-bahn
1946631,1946557,KBS 100c,s-bahn,1946,30,unkown,1100,0.8427899449059966,s-bahn
1946631,1946557,KBS 101,s-bahn,1946,15,unkown,1100,0.8427899449059966,s-bahn
1946557,194637,KBS 100c,s-bahn,1946,30,unkown,1100,0.9995599686092417,s-bahn
1946557,194637,KBS 101,s-bahn,1946,15,unkown,1100,0.9995599686092417,s-bahn
194637,1946310,KBS 100c,s-bahn,1946,30,unkown,1100,1.5597131784883986,s-bahn
194637,1946310,KBS 101,s-bahn,1946,15,unkown,1100,1.5597131784883986,s-bahn
1946310,1946169,KBS 100c,s-bahn,1946,30,unkown,1100,1.311795707038463,s-bahn
1946310,1946169,KBS 101,s-bahn,1946,15,unkown,1100,1.311795707038463,s-bahn
1946169,1946113,KBS 100c,s-bahn,1946,30,unkown,1100,1.0639740154862272,s-bahn
